0 1 13 119 428  7 (D 0,1,1) (S 197,123,125) (S 216,125,138) (S 406,138,125) (S 387,125,123) (S 200,126,127) (D 0,1,1)
0 1 14 120 382  8 (D 0,1,1) (S 19,86,86) (S 328,86,85) (S 24,85,85) (S 138,85,86) (S 137,84,85) (S 325,84,82) (D 0,1,1)
0 1 15 117 523  10 (D 0,1,1) (S 140,86,88) (S 142,88,90) (S 26,90,90) (S 332,90,88) (S 141,88,89) (S 146,89,92) (S 336,92,89) (S 113,67,69) (D 0,1,1)
0 1 16 119 442  4 (D 0,1,1) (S 171,108,109) (S 7,109,109) (D 0,1,1)
0 1 17 118 406  7 (D 0,1,1) (S 335,91,66) (S 161,66,101) (S 350,101,94) (S 160,94,101) (S 28,104,104) (D 0,1,1)
0 1 18 118 361  8 (D 0,1,1) (S 353,103,102) (S 352,102,101) (S 162,101,102) (S 165,102,104) (S 166,104,105) (S 167,105,106) (D 0,1,1)
0 1 19 119 569  6 (D 0,1,1) (S 177,103,113) (S 355,104,102) (S 163,102,103) (S 133,82,83) (D 0,1,1)
0 1 20 118 445  6 (D 0,1,1) (S 334,90,68) (S 302,68,67) (S 112,67,68) (S 301,67,66) (D 0,1,1)
0 1 21 117 514  8 (D 0,1,1) (S 388,124,4) (S 206,126,131) (S 207,131,132) (S 397,132,131) (S 208,132,133) (S 398,133,132) (D 0,1,1)
0 1 22 117 437  8 (D 0,1,1) (S 330,88,86) (S 326,84,83) (S 323,83,82) (S 135,82,84) (S 148,84,92) (S 331,89,88) (D 0,1,1)
0 1 23 117 512  8 (D 0,1,1) (S 205,126,130) (S 395,130,126) (S 204,127,129) (S 394,129,127) (S 390,127,126) (S 209,133,134) (D 0,1,1)
0 1 24 117 453  6 (D 0,1,1) (S 405,138,131) (S 396,131,126) (S 201,127,128) (S 391,128,127) (D 0,1,1)
0 1 25 119 370  5 (D 0,1,1) (S 322,82,80) (S 131,80,81) (S 10,81,81) (D 0,1,1)
0 1 26 119 543  10 (D 0,1,1) (S 147,82,92) (S 337,92,82) (S 324,83,81) (S 320,81,79) (S 130,79,81) (S 321,81,80) (S 319,80,79) (S 315,77,76) (D 0,1,1)
0 1 27 120 687  10 (D 0,1,1) (S 338,92,84) (S 136,83,84) (S 132,80,82) (S 134,81,83) (S 318,79,78) (S 128,78,79) (S 129,79,80) (S 273,47,42) (D 0,1,1)
0 1 28 120 458  8 (D 0,1,1) (S 30,136,136) (S 214,136,138) (S 213,136,137) (S 403,137,136) (S 402,136,134) (S 399,134,133) (D 0,1,1)
0 1 29 120 845  7 (D 0,1,1) (S 393,129,128) (S 203,128,129) (S 392,128,3) (S 8,133,133) (S 125,76,77) (D 0,1,1)
0 1 30 117 804  8 (D 0,1,1) (S 215,131,138) (S 211,134,135) (S 12,135,135) (S 401,135,134) (S 210,133,135) (S 84,46,47) (D 0,1,1)
0 1 31 117 575  12 (D 0,1,1) (S 351,101,66) (S 111,66,67) (S 17,69,69) (S 303,69,67) (S 116,69,71) (S 306,71,69) (S 114,69,70) (S 304,70,69) (S 305,71,70) (S 310,74,73) (D 0,1,1)
0 1 32 117 534  7 (D 0,1,1) (S 341,94,93) (S 151,93,94) (S 159,94,100) (S 349,100,94) (S 152,94,95) (D 0,1,1)
0 1 33 120 562  11 (D 0,1,1) (S 300,66,62) (S 106,62,63) (S 25,63,63) (S 296,63,62) (S 295,62,57) (S 105,57,62) (S 107,63,64) (S 297,64,63) (S 220,58,70) (D 0,1,1)
0 1 34 120 805  10 (D 0,1,1) (S 145,66,91) (S 117,71,72) (S 307,72,71) (S 115,70,71) (S 410,70,58) (S 120,73,74) (S 272,45,34) (S 82,34,45) (D 0,1,1)
0 1 35 118 682  5 (D 0,1,1) (S 144,68,90) (S 122,71,75) (S 119,72,74) (D 0,1,1)
0 1 36 120 932  9 (D 0,1,1) (S 212,134,136) (S 400,135,133) (S 202,3,128) (S 317,78,77) (S 268,43,42) (S 83,42,47) (S 78,42,43) (D 0,1,1)
0 1 37 120 807  10 (D 0,1,1) (S 340,93,63) (S 150,63,93) (S 339,93,64) (S 108,64,65) (S 298,65,64) (S 286,56,55) (S 96,55,56) (S 68,35,36) (D 0,1,1)
0 1 38 119 621  9 (D 0,1,1) (S 348,100,99) (S 346,99,96) (S 343,96,95) (S 153,95,96) (S 156,96,99) (S 158,99,100) (S 154,96,97) (D 0,1,1)
0 1 39 119 751  7 (D 0,1,1) (S 198,4,124) (S 127,77,78) (S 316,77,46) (S 126,46,77) (S 85,43,46) (D 0,1,1)
0 1 40 120 757  4 (D 0,1,1) (S 361,109,108) (S 344,97,96) (D 0,1,1)
0 1 41 119 695  8 (D 0,1,1) (S 118,72,73) (S 308,73,72) (S 309,74,72) (S 124,74,76) (S 314,76,74) (S 81,44,45) (D 0,1,1)
0 1 42 120 810  7 (D 0,1,1) (S 313,76,75) (S 312,75,71) (S 288,58,57) (S 285,55,54) (S 274,47,46) (D 0,1,1)
0 1 43 120 699  9 (D 0,1,1) (S 99,58,59) (S 29,59,59) (S 100,59,60) (S 291,60,45) (S 271,45,44) (S 101,45,60) (S 258,36,35) (D 0,1,1)
0 1 44 120 714  6 (D 0,1,1) (S 110,62,66) (S 98,57,58) (S 287,57,56) (S 217,55,140) (D 0,1,1)
0 1 45 116 734  7 (D 0,1,1) (S 149,64,93) (S 299,65,56) (S 109,56,65) (S 95,54,55) (S 218,54,140) (D 0,1,1)
0 1 46 118 885  6 (D 0,1,1) (S 342,95,94) (S 347,99,97) (S 407,140,55) (S 408,140,54) (D 0,1,1)
0 1 47 117 708  8 (D 0,1,1) (S 269,43,37) (S 79,37,43) (S 80,43,44) (S 270,44,43) (S 267,42,37) (S 72,38,39) (D 0,1,1)
0 1 48 119 666  5 (D 0,1,1) (S 266,47,41) (S 265,41,38) (S 75,38,41) (D 0,1,1)
0 1 49 119 649  5 (D 0,1,1) (S 311,73,44) (S 121,44,73) (S 123,75,76) (D 0,1,1)
0 1 50 120 928  9 (D 0,1,1) (S 259,37,35) (S 18,35,35) (S 69,35,37) (S 77,37,42) (S 260,37,36) (S 22,36,36) (S 249,29,28) (D 0,1,1)
0 1 51 117 873  5 (D 0,1,1) (S 157,97,99) (S 97,56,57) (S 103,59,61) (D 0,1,1)
0 1 52 116 780  7 (D 0,1,1) (S 289,59,58) (S 290,60,59) (S 102,60,61) (S 294,61,49) (S 278,49,48) (D 0,1,1)
0 1 53 116 764  5 (D 0,1,1) (S 257,35,34) (S 66,34,139) (S 89,48,50) (D 0,1,1)
0 1 54 118 768  9 (D 0,1,1) (S 70,36,37) (S 71,36,38) (S 261,38,36) (S 262,39,38) (S 73,39,40) (S 74,40,41) (S 264,41,40) (D 0,1,1)
0 1 55 118 1176  8 (D 0,1,1) (S 67,34,35) (S 263,40,39) (S 276,139,33) (S 86,33,139) (S 88,48,49) (S 59,28,29) (D 0,1,1)
0 1 56 116 1034  8 (D 0,1,1) (S 284,140,49) (S 104,49,61) (S 293,61,59) (S 292,61,60) (S 279,50,48) (S 60,28,30) (D 0,1,1)
0 1 57 120 728  9 (D 0,1,1) (S 283,140,53) (S 282,53,52) (S 281,52,51) (S 91,51,52) (S 92,52,53) (S 93,53,140) (S 94,49,140) (D 0,1,1)
0 1 58 117 1009  5 (D 0,1,1) (S 76,41,47) (S 38,12,13) (S 43,13,17) (D 0,1,1)
0 1 59 120 965  7 (D 0,1,1) (S 87,48,139) (S 256,139,34) (S 13,28,28) (S 248,28,27) (S 250,30,28) (D 0,1,1)
0 1 60 115 1031  6 (D 0,1,1) (S 90,50,51) (S 280,51,50) (S 277,139,48) (S 58,27,28) (D 0,1,1)
0 1 61 115 902  8 (D 0,1,1) (S 255,33,11) (S 21,11,11) (S 65,11,33) (S 37,11,12) (S 228,13,12) (S 233,17,13) (D 0,1,1)
0 1 62 116 946  5 (D 0,1,1) (S 254,33,29) (S 64,29,33) (S 44,13,16) (D 0,1,1)
0 1 63 116 930  7 (D 0,1,1) (S 226,11,8) (S 223,8,6) (S 20,6,6) (S 33,6,8) (S 34,8,9) (D 0,1,1)
0 1 64 119 955  8 (D 0,1,1) (S 219,11,27) (S 1,27,27) (S 247,27,25) (S 244,25,24) (S 54,24,25) (S 50,20,22) (D 0,1,1)
0 1 65 119 1067  7 (D 0,1,1) (S 227,12,11) (S 48,12,20) (S 52,20,24) (S 57,25,27) (S 45,17,18) (D 0,1,1)
0 1 66 120 933  9 (D 0,1,1) (S 39,13,14) (S 4,14,14) (S 229,14,13) (S 232,17,15) (S 41,15,16) (S 27,16,16) (S 46,18,19) (D 0,1,1)
0 1 67 120 1034  7 (D 0,1,1) (S 16,30,30) (S 63,30,32) (S 253,32,30) (S 242,24,20) (S 236,19,18) (D 0,1,1)
0 1 68 116 1040  7 (D 0,1,1) (S 61,30,31) (S 252,31,26) (S 62,26,31) (S 251,31,30) (S 240,22,20) (D 0,1,1)
0 1 69 119 1068  6 (D 0,1,1) (S 409,27,11) (S 36,8,11) (S 231,16,15) (S 230,15,10) (D 0,1,1)
0 1 70 114 988  10 (D 0,1,1) (S 234,16,13) (S 235,18,17) (S 42,15,17) (S 237,19,10) (S 14,10,10) (S 225,10,9) (S 35,9,10) (S 40,10,15) (D 0,1,1)
0 1 71 114 1199  7 (D 0,1,1) (S 32,6,7) (S 222,7,6) (S 221,6,5) (S 31,5,6) (S 246,26,23) (D 0,1,1)
0 1 72 120 981  5 (D 0,1,1) (S 3,25,25) (S 55,25,26) (S 56,23,26) (D 0,1,1)
0 1 73 104 1046  5 (D 0,1,1) (S 238,20,12) (S 49,20,21) (S 11,21,21) (D 0,1,1)
0 1 74 111 1040  4 (D 0,1,1) (S 243,24,23) (S 241,23,21) (D 0,1,1)
0 1 75 113 1186  5 (D 0,1,1) (S 47,10,19) (S 224,9,8) (S 245,26,25) (D 0,1,1)
0 1 76 111 1168  4 (D 0,1,1) (S 53,23,24) (S 51,21,23) (D 0,1,1)
0 1 77 58 978  3 (D 0,1,1) (S 239,21,20) (D 0,1,1)
